product,quality,bytes,ship_px,psnr
crop wake q40,40,8669,221.999616,39.193356358801324
crop wake q60,60,13226,221.999616,41.00797805981002
crop wake q80,80,21510,221.999616,43.82187201554253
crop wake q95,95,47732,221.999616,48.5022508336494
crop wake jp2,-1,160023,221.999616,50.765839701904895
thumbnail 96px,60,934,,
whole tile q40,40,18120,,39.997865436454134
whole tile q60,60,25098,,41.78869605507592
crop tight q20,20,1382,154.00012800000002,35.26140937307544
crop tight q40,40,1846,154.00012800000002,39.37581286227078
crop tight q60,60,2478,154.00012800000002,40.97255204999111
crop tight q80,80,3642,154.00012800000002,44.996328587913226
crop tight q95,95,7120,154.00012800000002,49.87486287796426
crop tight jp2,-1,23178,154.00012800000002,51.56532578537455
crop context q20,20,1861,154.00012800000002,35.76908713616711
crop context q40,40,2547,154.00012800000002,39.66365906502707
crop context q60,60,3676,154.00012800000002,41.21829702150082
crop context q80,80,5896,154.00012800000002,44.507208805763774
crop context q95,95,12516,154.00012800000002,48.75677149145382
crop context jp2,-1,45447,154.00012800000002,52.362515660297674
crop wake q20,20,3113,154.00012800000002,36.150771355890534
crop wake q40,40,4706,154.00012800000002,39.923465241995494
crop wake q60,60,6320,154.00012800000002,41.71211013705741
crop wake q80,80,13264,154.00012800000002,48.146722591224666
crop wake q95,95,22552,154.00012800000002,59.639052468421745
crop wake jp2,-1,99019,154.00012800000002,53.5914551067733
crop tight q20,20,1374,154.00012800000002,35.71285480224719
crop tight q40,40,1826,154.00012800000002,39.822528587498724
crop tight q60,60,2441,154.00012800000002,41.364375888105016
crop tight q80,80,3663,154.00012800000002,44.91120121400522
crop tight q95,95,7023,154.00012800000002,50.319297987392574
crop tight jp2,-1,23373,154.00012800000002,51.752006825043125
crop context q20,20,1831,154.00012800000002,36.26391676000889
crop context q40,40,2545,154.00012800000002,39.89631017765766
crop context q60,60,3648,154.00012800000002,41.60199912658422
crop context q80,80,5791,154.00012800000002,44.49144299333962
crop context q95,95,12643,154.00012800000002,49.03363415497705
crop context jp2,-1,45664,154.00012800000002,52.40368033917977
crop wake q20,20,3100,154.00012800000002,36.58722205719689
crop wake q40,40,4725,154.00012800000002,40.138336224334346
crop wake q60,60,7301,154.00012800000002,42.00677116327243
crop wake q80,80,12277,154.00012800000002,45.427753851496675
crop wake q95,95,25921,154.00012800000002,50.98540660101915
crop wake jp2,-1,103699,154.00012800000002,53.443185249018356
crop tight q20,20,1027,134.999808,35.80331993225339
crop tight q40,40,1268,134.999808,40.02658937872164
crop tight q60,60,1630,134.999808,41.36071569096035
crop tight q80,80,2295,134.999808,45.12731233662896
crop tight q95,95,4361,134.999808,50.8057629480989
crop tight jp2,-1,13472,134.999808,52.21100106928603
crop context q20,20,1151,134.999808,35.53160405456336
crop context q40,40,1492,134.999808,40.2869026720688
crop context q60,60,2019,134.999808,41.22574174136777
crop context q80,80,2975,134.999808,45.370493572145065
crop context q95,95,5767,134.999808,50.878275642837195
crop context jp2,-1,20125,134.999808,52.427858687385545
crop wake q20,20,1582,134.999808,35.52451086515927
crop wake q40,40,2133,134.999808,40.51246136197499
crop wake q60,60,3125,134.999808,41.154533655251136
crop wake q80,80,4997,134.999808,45.80971445594674
crop wake q95,95,10107,134.999808,51.33534057400684
crop wake jp2,-1,37845,134.999808,54.27831869816199
crop tight q20,20,1211,157.99987199999998,35.53248605369632
crop tight q40,40,1556,157.99987199999998,39.22115312435368
crop tight q60,60,2056,157.99987199999998,40.880967344168475
crop tight q80,80,2935,157.99987199999998,44.939318849078454
crop tight q95,95,5452,157.99987199999998,49.65231025632876
crop tight jp2,-1,16882,157.99987199999998,50.885701878092334
crop context q20,20,1569,157.99987199999998,35.98837948228581
crop context q40,40,2159,157.99987199999998,39.65146186427384
crop context q60,60,2973,157.99987199999998,41.38019925738915
crop context q80,80,4512,157.99987199999998,45.48908386551787
crop context q95,95,8881,157.99987199999998,50.33213571449117
crop context jp2,-1,30925,157.99987199999998,51.84160867324935
crop wake q20,20,2414,157.99987199999998,36.472428888431786
crop wake q40,40,3600,157.99987199999998,39.98521737996011
crop wake q60,60,5378,157.99987199999998,41.882821766119505
crop wake q80,80,8719,157.99987199999998,45.193472277077866
crop wake q95,95,18311,157.99987199999998,50.76333552345568
crop wake jp2,-1,68826,157.99987199999998,52.342548572412895
thumbnail 96px,60,1242,,
whole tile q40,40,24736,,38.992882380884254
whole tile q60,60,32524,,41.02723387470217
crop tight q20,20,879,71.00006400000001,34.49733204110586
crop tight q40,40,1014,71.00006400000001,37.58221056402559
crop tight q60,60,1168,71.00006400000001,39.61311511420264
crop tight q80,80,1444,71.00006400000001,42.45062474475377
crop tight q95,95,2439,71.00006400000001,46.30170122824535
crop tight jp2,-1,4795,71.00006400000001,49.67926270255387
crop context q20,20,1019,71.00006400000001,35.74848392572707
crop context q40,40,1243,71.00006400000001,38.536410235907866
crop context q60,60,1501,71.00006400000001,40.754786629982256
crop context q80,80,1989,71.00006400000001,43.441953142917754
crop context q95,95,3715,71.00006400000001,47.33339458538832
crop context jp2,-1,9183,71.00006400000001,50.56638478708696
crop wake q20,20,1263,71.00006400000001,36.76033298279945
crop wake q40,40,1690,71.00006400000001,39.41481787279726
crop wake q60,60,2194,71.00006400000001,41.92133787260982
crop wake q80,80,3132,71.00006400000001,45.12134968788553
crop wake q95,95,5939,71.00006400000001,50.272788833946585
crop wake jp2,-1,19890,71.00006400000001,52.18707794392856
crop tight q20,20,665,20.000256,32.340752395237416
crop tight q40,40,685,20.000256,35.004130424553814
crop tight q60,60,699,20.000256,36.666592174567526
crop tight q80,80,737,20.000256,39.87532758709441
crop tight q95,95,845,20.000256,44.38007675811002
crop context q20,20,666,20.000256,34.38081051597304
crop context q40,40,687,20.000256,37.02886140228966
crop context q60,60,711,20.000256,39.14451434497601
crop context q80,80,762,20.000256,41.50197358181557
crop context q95,95,921,20.000256,44.76277096513054
crop context jp2,-1,803,20.000256,43.68298463817273
crop wake q20,20,712,20.000256,36.26068658677356
crop wake q40,40,754,20.000256,38.04085204750744
crop wake q60,60,816,20.000256,39.89751065062854
crop wake q80,80,933,20.000256,42.81868687498691
crop wake q95,95,1302,20.000256,46.78207743889139
crop wake jp2,-1,1895,20.000256,48.98713000128182
thumbnail 96px,60,808,,
whole tile q40,40,34078,,37.81116524678138
whole tile q60,60,45637,,40.337648375092044
crop tight q20,20,1231,100.99967999999998,32.83608833729633
crop tight q40,40,1668,100.99967999999998,36.24745456932405
crop tight q60,60,2029,100.99967999999998,38.19416355746595
crop tight q80,80,2707,100.99967999999998,40.832589011891855
crop tight q95,95,4949,100.99967999999998,44.85809289299891
crop tight jp2,-1,10108,100.99967999999998,47.04343792692392
crop context q20,20,1622,100.99967999999998,33.53110838461403
crop context q40,40,2463,100.99967999999998,36.96605315166599
crop context q60,60,3084,100.99967999999998,39.19361265742221
crop context q80,80,4307,100.99967999999998,42.452661420716026
crop context q95,95,8076,100.99967999999998,47.26830273404305
crop context jp2,-1,19553,100.99967999999998,48.53794217708913
crop wake q20,20,2647,100.99967999999998,34.05599835150372
crop wake q40,40,4527,100.99967999999998,37.283602327608804
crop wake q60,60,5990,100.99967999999998,39.640020769086696
crop wake q80,80,8635,100.99967999999998,42.201799726250314
crop wake q95,95,17849,100.99967999999998,46.05915394657131
crop wake jp2,-1,47542,100.99967999999998,48.96852422674264
thumbnail 96px,60,1468,,
whole tile q40,40,64168,,35.19688475512513
whole tile q60,60,79393,,37.21353766096079
crop tight q20,20,645,12.999936000000002,31.33303387058167
crop tight q40,40,655,12.999936000000002,35.162436103348625
crop tight q60,60,663,12.999936000000002,35.82501115581495
crop tight q80,80,680,12.999936000000002,39.73397141904595
crop tight q95,95,729,12.999936000000002,44.54058398811767
crop context q20,20,672,12.999936000000002,32.63964635508857
crop context q40,40,686,12.999936000000002,35.61421852095209
crop context q60,60,705,12.999936000000002,36.96860147676111
crop context q80,80,736,12.999936000000002,40.05150911095523
crop context q95,95,846,12.999936000000002,44.87941125327449
crop wake q20,20,691,12.999936000000002,32.524406230939796
crop wake q40,40,721,12.999936000000002,35.989681080204655
crop wake q60,60,752,12.999936000000002,37.765731039539816
crop wake q80,80,809,12.999936000000002,40.190818209807624
crop wake q95,95,1003,12.999936000000002,44.76440854808732
crop wake jp2,-1,774,12.999936000000002,37.856351882381304
crop tight q20,20,670,15.999744,31.66120899460825
crop tight q40,40,690,15.999744,35.0105815660467
crop tight q60,60,703,15.999744,36.51595605402734
crop tight q80,80,730,15.999744,38.95934312049566
crop tight q95,95,840,15.999744,44.290761188843966
crop context q20,20,681,15.999744,32.6633525982744
crop context q40,40,709,15.999744,36.041844223694795
crop context q60,60,728,15.999744,37.07596391761549
crop context q80,80,784,15.999744,40.49767587643572
crop context q95,95,937,15.999744,44.92774248282912
crop wake q20,20,743,15.999744,32.458025810332586
crop wake q40,40,794,15.999744,36.65569201714755
crop wake q60,60,829,15.999744,37.77129212110316
crop wake q80,80,915,15.999744,40.853167423296206
crop wake q95,95,1207,15.999744,45.48171769755363
crop wake jp2,-1,1170,15.999744,40.520428928746455
thumbnail 96px,60,881,,
whole tile q40,40,22160,,39.420117395342466
whole tile q60,60,30340,,40.98504458749234
crop tight q20,20,836,49.999871999999996,32.64290163660466
crop tight q40,40,942,49.999871999999996,35.81849109236052
crop tight q60,60,1056,49.999871999999996,37.93922583511915
crop tight q80,80,1244,49.999871999999996,40.706367264319624
crop tight q95,95,1862,49.999871999999996,45.93972631171411
crop tight jp2,-1,2477,49.999871999999996,44.36702902969409
crop context q20,20,891,49.999871999999996,33.57684256289361
crop context q40,40,1046,49.999871999999996,36.57112074298449
crop context q60,60,1213,49.999871999999996,38.47856604547391
crop context q80,80,1528,49.999871999999996,41.0268970010378
crop context q95,95,2516,49.999871999999996,45.29119900807405
crop context jp2,-1,4800,49.999871999999996,46.864653816901125
crop wake q20,20,1122,49.999871999999996,34.29795963716901
crop wake q40,40,1470,49.999871999999996,37.66336162785569
crop wake q60,60,1842,49.999871999999996,39.4717671773673
crop wake q80,80,2536,49.999871999999996,42.138227724835495
crop wake q95,95,4780,49.999871999999996,46.50300945100392
crop wake jp2,-1,11450,49.999871999999996,49.032334794293
thumbnail 96px,60,1438,,
whole tile q40,40,74970,,34.357770257161604
whole tile q60,60,92027,,36.42726999226139
crop tight q20,20,785,32.000256,30.088451208687204
crop tight q40,40,851,32.000256,32.86995303840929
crop tight q60,60,903,32.000256,35.11967579413719
crop tight q80,80,1024,32.000256,38.533143384713014
crop tight q95,95,1374,32.000256,44.44343917687338
crop tight jp2,-1,919,32.000256,33.27951468607368
crop context q20,20,869,32.000256,30.139166148690208
crop context q40,40,976,32.000256,32.92349897319792
crop context q60,60,1061,32.000256,34.9342947328502
crop context q80,80,1248,32.000256,38.29513855036747
crop context q95,95,1797,32.000256,44.5783050204551
crop context jp2,-1,1615,32.000256,36.361072792535495
crop wake q20,20,1075,32.000256,29.933626569966027
crop wake q40,40,1275,32.000256,33.043533208698605
crop wake q60,60,1436,32.000256,34.96635737407236
crop wake q80,80,1756,32.000256,38.17017788539545
crop wake q95,95,2831,32.000256,44.19309342760727
crop wake jp2,-1,3344,32.000256,38.00403158014252
thumbnail 96px,60,1192,,
whole tile q40,40,46588,,37.67174815382671
whole tile q60,60,57057,,39.8617467673139
crop tight q20,20,4179,227.00006399999998,33.31847451477366
crop tight q40,40,6186,227.00006399999998,37.270727968770856
crop tight q60,60,7833,227.00006399999998,39.200888162858874
crop tight q80,80,10964,227.00006399999998,42.36966154674785
crop tight q95,95,21848,227.00006399999998,47.12548493134332
crop tight jp2,-1,51291,227.00006399999998,47.04763488815579
crop context q20,20,7103,227.00006399999998,33.25650530645091
crop context q40,40,11084,227.00006399999998,37.32411359055183
crop context q60,60,14196,227.00006399999998,39.29469815433792
crop context q80,80,20104,227.00006399999998,42.46153839315394
crop context q95,95,40456,227.00006399999998,47.00396948226813
crop context jp2,-1,99051,227.00006399999998,47.175486306925414
crop wake q20,20,14266,227.00006399999998,33.411187285843674
crop wake q40,40,22532,227.00006399999998,37.687527146046335
crop wake q60,60,28945,227.00006399999998,39.64650665749374
crop wake q80,80,41185,227.00006399999998,43.35672246319814
crop wake q95,95,81392,227.00006399999998,48.7816470666736
crop wake jp2,-1,210807,227.00006399999998,47.01809133261878
thumbnail 96px,60,846,,
whole tile q40,40,22155,,39.346793866440706
whole tile q60,60,30606,,42.34772840858795
crop tight q20,20,695,19.000320000000002,29.41804209964169
crop tight q40,40,724,19.000320000000002,32.85764747308992
crop tight q60,60,749,19.000320000000002,34.36888144828466
crop tight q80,80,802,19.000320000000002,37.81616265815526
crop tight q95,95,948,19.000320000000002,43.40166841937875
crop context q20,20,711,19.000320000000002,30.7993363883052
crop context q40,40,750,19.000320000000002,33.22367750664907
crop context q60,60,786,19.000320000000002,35.03458079090149
crop context q80,80,856,19.000320000000002,37.841778817126404
crop context q95,95,1081,19.000320000000002,43.132405988482446
crop wake q20,20,761,19.000320000000002,32.1070947646631
crop wake q40,40,833,19.000320000000002,34.98829606465868
crop wake q60,60,900,19.000320000000002,36.417357188918906
crop wake q80,80,1045,19.000320000000002,39.55210643073932
crop wake q95,95,1450,19.000320000000002,44.013866281473426
crop wake jp2,-1,1741,19.000320000000002,43.4645211367756
crop tight q20,20,643,10.000128,33.395565272685445
crop tight q40,40,651,10.000128,36.76295743322824
crop tight q60,60,655,10.000128,37.5872271072695
crop tight q80,80,667,10.000128,41.084446098502895
crop tight q95,95,709,10.000128,45.43897738083309
crop context q20,20,642,10.000128,35.357278407369115
crop context q40,40,649,10.000128,37.96166647146408
crop context q60,60,655,10.000128,39.48937147585064
crop context q80,80,668,10.000128,41.916660607979054
crop context q95,95,712,10.000128,46.99311052892227
crop wake q20,20,659,10.000128,34.75308913965841
crop wake q40,40,681,10.000128,36.78985035410995
crop wake q60,60,702,10.000128,38.726404823589384
crop wake q80,80,742,10.000128,41.67658084022429
crop wake q95,95,867,10.000128,46.5844574542027
crop tight q20,20,667,15.999744,31.39857720630639
crop tight q40,40,683,15.999744,34.04727637974181
crop tight q60,60,702,15.999744,36.09788249346773
crop tight q80,80,728,15.999744,38.25239202523028
crop tight q95,95,843,15.999744,43.155916904795134
crop context q20,20,668,15.999744,31.858674870076214
crop context q40,40,695,15.999744,34.268787441198434
crop context q60,60,720,15.999744,36.56506973147781
crop context q80,80,760,15.999744,38.955818387675606
crop context q95,95,907,15.999744,43.28457896829441
crop wake q20,20,684,15.999744,34.49331807016206
crop wake q40,40,720,15.999744,36.681736694344835
