product,quality,bytes,psnr,n_ships
whole tile,40,54105,32.03424345815363,
whole tile,50,66317,32.826629137144245,
whole tile,60,71132,33.2940333257678,
whole tile,80,131007,41.247409853824905,
ROI mosaic x1.5,60,5080,,2.0
ROI mosaic x1.5,80,7109,,2.0
thumbnail 48px,30,698,,
thumbnail 48px,60,766,,
thumbnail 48px,80,884,,
thumbnail 64px,30,758,,
thumbnail 64px,60,905,,
thumbnail 64px,80,1141,,
thumbnail 96px,30,992,,
thumbnail 96px,60,1425,,
thumbnail 96px,80,2230,,
thumbnail 128px,30,1411,,
thumbnail 128px,60,2611,,
thumbnail 128px,80,4308,,
whole tile,30,61156,33.73363553495449,
whole tile,40,69264,35.0620643326356,
whole tile,50,79582,36.29548726544391,
whole tile,60,85013,37.08807342963989,
whole tile,80,129728,43.6414607293101,
ROI mosaic x1.5,60,3097,,1.0
ROI mosaic x1.5,80,4129,,1.0
thumbnail 48px,30,735,,
thumbnail 48px,60,804,,
thumbnail 48px,80,913,,
thumbnail 64px,30,817,,
thumbnail 64px,60,931,,
thumbnail 64px,80,1116,,
thumbnail 96px,30,981,,
thumbnail 96px,60,1214,,
thumbnail 96px,80,1577,,
thumbnail 128px,30,1216,,
thumbnail 128px,60,1581,,
thumbnail 128px,80,2234,,
whole tile,30,24245,36.65056189506881,
whole tile,40,30740,38.00342623544904,
whole tile,50,38409,39.23205505115801,
whole tile,60,40918,40.09198372640468,
whole tile,80,74730,46.401239880559444,
ROI mosaic x1.5,60,785,,1.0
ROI mosaic x1.5,80,862,,1.0
thumbnail 48px,30,849,,
thumbnail 48px,60,973,,
thumbnail 48px,80,1141,,
thumbnail 64px,30,993,,
thumbnail 64px,60,1169,,
thumbnail 64px,80,1405,,
thumbnail 96px,30,1286,,
thumbnail 96px,60,1566,,
thumbnail 96px,80,2007,,
thumbnail 128px,30,1650,,
thumbnail 128px,60,2104,,
thumbnail 128px,80,2780,,
whole tile,30,24499,32.992095999006324,
whole tile,40,27084,33.809980056171156,
whole tile,50,31352,34.83337203979293,
whole tile,60,34261,35.637918716499975,
whole tile,80,76829,42.479897197502645,
ROI mosaic x1.5,60,12712,,1.0
ROI mosaic x1.5,80,20157,,1.0
thumbnail 48px,30,707,,
thumbnail 48px,60,750,,
thumbnail 48px,80,811,,
thumbnail 64px,30,739,,
thumbnail 64px,60,805,,
thumbnail 64px,80,918,,
thumbnail 96px,30,880,,
thumbnail 96px,60,1038,,
thumbnail 96px,80,1315,,
thumbnail 128px,30,1040,,
thumbnail 128px,60,1310,,
thumbnail 128px,80,1887,,
whole tile,30,20658,38.14443595456106,
whole tile,40,24926,39.325886432562896,
whole tile,50,30987,40.068305885827655,
whole tile,60,35032,41.276623254231,
whole tile,80,66195,46.21837479109892,
ROI mosaic x1.5,60,5251,,1.0
ROI mosaic x1.5,80,7971,,1.0
thumbnail 48px,30,686,,
thumbnail 48px,60,707,,
thumbnail 48px,80,747,,
thumbnail 64px,30,725,,
thumbnail 64px,60,747,,
thumbnail 64px,80,815,,
thumbnail 96px,30,814,,
thumbnail 96px,60,859,,
thumbnail 96px,80,1059,,
thumbnail 128px,30,954,,
thumbnail 128px,60,1056,,
thumbnail 128px,80,1606,,
whole tile,30,39057,31.182739598551393,
whole tile,40,48758,31.92244305084624,
whole tile,50,61541,32.66259824344994,
whole tile,60,67964,33.11645350359918,
whole tile,80,127349,39.745405886079155,
ROI mosaic x1.5,60,758,,1.0
ROI mosaic x1.5,80,824,,1.0
thumbnail 48px,30,682,,
thumbnail 48px,60,712,,
thumbnail 48px,80,765,,
thumbnail 64px,30,719,,
thumbnail 64px,60,760,,
thumbnail 64px,80,842,,
thumbnail 96px,30,827,,
thumbnail 96px,60,909,,
thumbnail 96px,80,1130,,
thumbnail 128px,30,968,,
thumbnail 128px,60,1161,,
thumbnail 128px,80,1793,,
whole tile,30,50458,28.20149901072074,
whole tile,40,61544,28.73406287462629,
whole tile,50,76853,29.533933660139144,
whole tile,60,80353,29.944611124248265,
whole tile,80,160300,38.696134130892375,
ROI mosaic x1.5,60,1565,,1.0
ROI mosaic x1.5,80,2133,,1.0
thumbnail 48px,30,663,,
thumbnail 48px,60,670,,
thumbnail 48px,80,689,,
thumbnail 64px,30,692,,
thumbnail 64px,60,704,,
thumbnail 64px,80,740,,
thumbnail 96px,30,780,,
thumbnail 96px,60,808,,
thumbnail 96px,80,909,,
thumbnail 128px,30,897,,
thumbnail 128px,60,948,,
thumbnail 128px,80,1181,,
whole tile,30,16789,36.52876443955452,
whole tile,40,22132,37.12167975048465,
whole tile,50,29765,37.834216061149505,
whole tile,60,34293,38.298018357965155,
whole tile,80,77771,44.049744787234076,
ROI mosaic x1.5,60,724,,1.0
ROI mosaic x1.5,80,773,,1.0
thumbnail 48px,30,878,,
thumbnail 48px,60,1033,,
thumbnail 48px,80,1261,,
thumbnail 64px,30,1052,,
thumbnail 64px,60,1332,,
thumbnail 64px,80,1713,,
thumbnail 96px,30,1519,,
thumbnail 96px,60,2087,,
thumbnail 96px,80,2909,,
thumbnail 128px,30,2122,,
thumbnail 128px,60,3113,,
thumbnail 128px,80,4479,,
whole tile,30,35521,36.06089512163364,
whole tile,40,41728,37.35989208096255,
whole tile,50,48889,38.636014212535045,
whole tile,60,52309,39.58539716894982,
whole tile,80,86228,44.83883674052444,
ROI mosaic x1.5,60,728,,1.0
ROI mosaic x1.5,80,784,,1.0
thumbnail 48px,30,686,,
thumbnail 48px,60,713,,
thumbnail 48px,80,752,,
thumbnail 64px,30,723,,
thumbnail 64px,60,756,,
thumbnail 64px,80,816,,
thumbnail 96px,30,816,,
thumbnail 96px,60,875,,
thumbnail 96px,80,999,,
thumbnail 128px,30,949,,
thumbnail 128px,60,1019,,
thumbnail 128px,80,1240,,
whole tile,30,16448,38.40659362050747,
whole tile,40,21769,38.802029682975856,
whole tile,50,29361,40.29554457444222,
whole tile,60,32224,41.71675648550064,
whole tile,80,63217,47.63123945701295,
ROI mosaic x1.5,60,3090,,1.0
ROI mosaic x1.5,80,4406,,1.0
thumbnail 48px,30,845,,
thumbnail 48px,60,984,,
thumbnail 48px,80,1182,,
thumbnail 64px,30,1007,,
thumbnail 64px,60,1258,,
thumbnail 64px,80,1665,,
thumbnail 96px,30,1489,,
thumbnail 96px,60,2221,,
thumbnail 96px,80,3285,,
thumbnail 128px,30,2354,,
thumbnail 128px,60,3886,,
thumbnail 128px,80,5852,,
whole tile,30,75395,32.100057764002656,
whole tile,40,85547,33.235235978818196,
whole tile,50,97422,34.40645894029772,
whole tile,60,104656,35.23032357644262,
whole tile,80,158139,41.65949295762458,
ROI mosaic x1.5,60,917,,1.0
ROI mosaic x1.5,80,1028,,1.0
thumbnail 48px,30,682,,
thumbnail 48px,60,725,,
thumbnail 48px,80,802,,
thumbnail 64px,30,719,,
thumbnail 64px,60,793,,
thumbnail 64px,80,961,,
thumbnail 96px,30,848,,
thumbnail 96px,60,1088,,
thumbnail 96px,80,1557,,
thumbnail 128px,30,1075,,
thumbnail 128px,60,1596,,
thumbnail 128px,80,2451,,
whole tile,30,32489,37.30790127089742,
whole tile,40,38335,38.52430243046653,
whole tile,50,44821,39.73643180909398,
whole tile,60,47778,40.949982561547486,
whole tile,80,78288,46.46616188953328,
ROI mosaic x1.5,60,796,,1.0
ROI mosaic x1.5,80,864,,1.0
thumbnail 48px,30,687,,
thumbnail 48px,60,711,,
thumbnail 48px,80,772,,
thumbnail 64px,30,722,,
thumbnail 64px,60,771,,
thumbnail 64px,80,863,,
thumbnail 96px,30,829,,
thumbnail 96px,60,925,,
thumbnail 96px,80,1177,,
thumbnail 128px,30,980,,
thumbnail 128px,60,1179,,
thumbnail 128px,80,1786,,
whole tile,30,32286,36.753270042058645,
whole tile,40,38824,37.83811045462425,
whole tile,50,46469,39.41159257680259,
whole tile,60,49114,40.60451019234969,
whole tile,80,81414,47.04238648445682,
ROI mosaic x1.5,60,9737,,2.0
ROI mosaic x1.5,80,14892,,2.0
thumbnail 48px,30,761,,
thumbnail 48px,60,863,,
thumbnail 48px,80,1009,,
thumbnail 64px,30,858,,
thumbnail 64px,60,1029,,
thumbnail 64px,80,1284,,
thumbnail 96px,30,1188,,
thumbnail 96px,60,1559,,
thumbnail 96px,80,2140,,
thumbnail 128px,30,1640,,
thumbnail 128px,60,2305,,
thumbnail 128px,80,3314,,
whole tile,30,36025,32.93923561153134,
whole tile,40,41584,33.804055515091235,
whole tile,50,48688,34.7940573311502,
whole tile,60,52259,35.35977124986651,
whole tile,80,98366,43.406441592072376,
ROI mosaic x1.5,60,3116,,4.0
ROI mosaic x1.5,80,3564,,4.0
thumbnail 48px,30,699,,
thumbnail 48px,60,733,,
thumbnail 48px,80,796,,
thumbnail 64px,30,755,,
thumbnail 64px,60,813,,
thumbnail 64px,80,924,,
thumbnail 96px,30,873,,
thumbnail 96px,60,990,,
thumbnail 96px,80,1226,,
thumbnail 128px,30,1056,,
thumbnail 128px,60,1263,,
thumbnail 128px,80,1819,,
whole tile,30,29626,36.513346171766734,
whole tile,40,36393,37.68924116289479,
whole tile,50,43959,39.29257441935965,
whole tile,60,46398,40.38577230600115,
whole tile,80,79648,47.11079304052382,
ROI mosaic x1.5,60,1464,,2.0
ROI mosaic x1.5,80,1553,,2.0
thumbnail 48px,30,677,,
thumbnail 48px,60,701,,
thumbnail 48px,80,739,,
thumbnail 64px,30,715,,
thumbnail 64px,60,750,,
thumbnail 64px,80,814,,
thumbnail 96px,30,805,,
thumbnail 96px,60,860,,
thumbnail 96px,80,998,,
thumbnail 128px,30,924,,
thumbnail 128px,60,1025,,
thumbnail 128px,80,1269,,
whole tile,30,19709,38.008999892522155,
whole tile,40,26021,38.62960551781916,
whole tile,50,33530,39.8041019690094,
whole tile,60,35207,41.2734035298181,
whole tile,80,66810,48.049208619214276,
ROI mosaic x1.5,60,653,,1.0
ROI mosaic x1.5,80,664,,1.0
thumbnail 48px,30,680,,
thumbnail 48px,60,731,,
thumbnail 48px,80,836,,
thumbnail 64px,30,725,,
thumbnail 64px,60,843,,
thumbnail 64px,80,1036,,
thumbnail 96px,30,898,,
thumbnail 96px,60,1192,,
thumbnail 96px,80,1642,,
thumbnail 128px,30,1160,,
thumbnail 128px,60,1761,,
thumbnail 128px,80,2584,,
whole tile,30,56974,27.784176273147697,
whole tile,40,69266,28.33772871741523,
whole tile,50,85231,29.241040179197526,
whole tile,60,90061,29.729155512727377,
whole tile,80,173703,38.26716684480396,
ROI mosaic x1.5,60,9648,,1.0
ROI mosaic x1.5,80,15013,,1.0
thumbnail 48px,30,666,,
thumbnail 48px,60,675,,
thumbnail 48px,80,687,,
thumbnail 64px,30,699,,
thumbnail 64px,60,708,,
thumbnail 64px,80,734,,
thumbnail 96px,30,787,,
thumbnail 96px,60,802,,
thumbnail 96px,80,870,,
thumbnail 128px,30,912,,
thumbnail 128px,60,939,,
thumbnail 128px,80,1175,,
whole tile,30,22114,37.080124579220424,
whole tile,40,27901,38.638507674875385,
whole tile,50,34695,40.00884273211586,
whole tile,60,36395,41.563780968033974,
whole tile,80,68037,48.388868631182504,
ROI mosaic x1.5,60,1255,,1.0
ROI mosaic x1.5,80,1605,,1.0
thumbnail 48px,30,852,,
thumbnail 48px,60,994,,
thumbnail 48px,80,1177,,
thumbnail 64px,30,1013,,
thumbnail 64px,60,1232,,
thumbnail 64px,80,1564,,
thumbnail 96px,30,1378,,
thumbnail 96px,60,1856,,
thumbnail 96px,80,2509,,
thumbnail 128px,30,1856,,
thumbnail 128px,60,2632,,
thumbnail 128px,80,3728,,
whole tile,30,46598,29.685969273932322,
whole tile,40,57100,30.255484775650423,
whole tile,50,70192,30.983629528756794,
whole tile,60,74315,31.385178254058076,
whole tile,80,147519,39.92668897911989,
ROI mosaic x1.5,60,1306,,2.0
ROI mosaic x1.5,80,1339,,2.0
thumbnail 48px,30,682,,
thumbnail 48px,60,726,,
thumbnail 48px,80,781,,
thumbnail 64px,30,727,,
thumbnail 64px,60,778,,
thumbnail 64px,80,866,,
thumbnail 96px,30,828,,
thumbnail 96px,60,917,,
thumbnail 96px,80,1103,,
thumbnail 128px,30,954,,
thumbnail 128px,60,1102,,
thumbnail 128px,80,1397,,
whole tile,30,15775,38.14527683955572,
whole tile,40,21677,39.446860177242534,
whole tile,50,28288,40.731266732449846,
whole tile,60,29652,41.98568368676544,
whole tile,80,60971,48.96163570860188,
ROI mosaic x1.5,60,673,,1.0
ROI mosaic x1.5,80,694,,1.0
thumbnail 48px,30,717,,
thumbnail 48px,60,774,,
thumbnail 48px,80,891,,
thumbnail 64px,30,785,,
thumbnail 64px,60,909,,
thumbnail 64px,80,1143,,
thumbnail 96px,30,975,,
thumbnail 96px,60,1370,,
thumbnail 96px,80,1913,,
thumbnail 128px,30,1416,,
thumbnail 128px,60,2121,,
thumbnail 128px,80,3136,,
whole tile,30,41004,36.16136018368131,
whole tile,40,47256,37.75269277596939,
whole tile,50,54515,39.26046615322855,
whole tile,60,57861,40.10097202422929,
whole tile,80,90614,46.070430266614046,
ROI mosaic x1.5,60,781,,1.0
ROI mosaic x1.5,80,843,,1.0
thumbnail 48px,30,666,,
thumbnail 48px,60,675,,
thumbnail 48px,80,692,,
thumbnail 64px,30,698,,
thumbnail 64px,60,704,,
thumbnail 64px,80,723,,
thumbnail 96px,30,788,,
thumbnail 96px,60,798,,
thumbnail 96px,80,854,,
thumbnail 128px,30,902,,
thumbnail 128px,60,917,,
thumbnail 128px,80,1042,,
whole tile,30,20917,38.54092784689748,
whole tile,40,26341,39.64864633018824,
whole tile,50,33325,41.203496022501355,
whole tile,60,34963,41.84971608479252,
whole tile,80,64124,48.25035949780797,
ROI mosaic x1.5,60,797,,1.0
ROI mosaic x1.5,80,879,,1.0
thumbnail 48px,30,678,,
thumbnail 48px,60,697,,
thumbnail 48px,80,738,,
thumbnail 64px,30,714,,
thumbnail 64px,60,743,,
thumbnail 64px,80,797,,
thumbnail 96px,30,811,,
thumbnail 96px,60,858,,
thumbnail 96px,80,975,,
thumbnail 128px,30,946,,
thumbnail 128px,60,1010,,
thumbnail 128px,80,1219,,
whole tile,30,11990,36.33148529585651,
whole tile,40,14944,36.717669586158856,
whole tile,50,19478,37.39457445383437,
whole tile,60,22630,37.69823036089076,
whole tile,80,75342,45.34335776601094,
ROI mosaic x1.5,60,663,,1.0
ROI mosaic x1.5,80,683,,1.0
thumbnail 48px,30,728,,
thumbnail 48px,60,831,,
thumbnail 48px,80,961,,
thumbnail 64px,30,844,,
thumbnail 64px,60,1028,,
thumbnail 64px,80,1282,,
thumbnail 96px,30,1202,,
thumbnail 96px,60,1649,,
thumbnail 96px,80,2322,,
thumbnail 128px,30,1756,,
thumbnail 128px,60,2637,,
thumbnail 128px,80,4286,,
whole tile,30,61170,33.7156879432975,
whole tile,40,69563,34.926370773813474,
whole tile,50,79682,36.25223836310604,
whole tile,60,85122,37.11119767776475,
whole tile,80,129174,44.020269339186285,
ROI mosaic x1.5,60,4314,,1.0
ROI mosaic x1.5,80,5798,,1.0
thumbnail 48px,30,712,,
thumbnail 48px,60,771,,
thumbnail 48px,80,886,,
thumbnail 64px,30,774,,
thumbnail 64px,60,885,,
thumbnail 64px,80,1065,,
thumbnail 96px,30,932,,
thumbnail 96px,60,1179,,
thumbnail 96px,80,1566,,
thumbnail 128px,30,1154,,
thumbnail 128px,60,1581,,
thumbnail 128px,80,2263,,
whole tile,30,19320,37.838271295845175,
whole tile,40,25178,38.97587208659319,
whole tile,50,31616,40.255480372118,
whole tile,60,33454,40.96034660159377,
whole tile,80,65581,47.21728297238417,
ROI mosaic x1.5,60,2650,,1.0
ROI mosaic x1.5,80,3844,,1.0
thumbnail 48px,30,667,,
thumbnail 48px,60,672,,
thumbnail 48px,80,687,,
thumbnail 64px,30,697,,
thumbnail 64px,60,703,,
thumbnail 64px,80,723,,
thumbnail 96px,30,781,,
thumbnail 96px,60,791,,
thumbnail 96px,80,830,,
thumbnail 128px,30,902,,
thumbnail 128px,60,920,,
thumbnail 128px,80,993,,
whole tile,30,13967,39.04838186782293,
whole tile,40,18375,40.25993342236944,
whole tile,50,24383,41.517346572029965,
whole tile,60,28331,41.96121169798276,
whole tile,80,55657,47.25084584804989,
ROI mosaic x1.5,60,641,,1.0
ROI mosaic x1.5,80,646,,1.0
thumbnail 48px,30,694,,
thumbnail 48px,60,725,,
thumbnail 48px,80,787,,
thumbnail 64px,30,742,,
thumbnail 64px,60,798,,
thumbnail 64px,80,894,,
thumbnail 96px,30,869,,
thumbnail 96px,60,956,,
thumbnail 96px,80,1137,,
thumbnail 128px,30,1043,,
thumbnail 128px,60,1192,,
thumbnail 128px,80,1525,,
whole tile,30,14611,35.578711695750414,
whole tile,40,18012,36.095389370620644,
whole tile,50,22780,36.86712514054584,
whole tile,60,26793,37.210417138878725,
whole tile,80,78957,44.58648599143867,
ROI mosaic x1.5,60,7280,,7.0
ROI mosaic x1.5,80,9559,,7.0
thumbnail 48px,30,669,,
thumbnail 48px,60,680,,
thumbnail 48px,80,710,,
thumbnail 64px,30,705,,
thumbnail 64px,60,723,,
thumbnail 64px,80,756,,
thumbnail 96px,30,800,,
thumbnail 96px,60,838,,
thumbnail 96px,80,907,,
thumbnail 128px,30,919,,
thumbnail 128px,60,961,,
thumbnail 128px,80,1077,,
whole tile,30,11384,36.14052489444556,
whole tile,40,14113,37.913103948113054,
whole tile,50,18822,39.43430696698641,
whole tile,60,20478,39.7746110462796,
whole tile,80,64954,47.26546312684909,
ROI mosaic x1.5,60,1994,,1.0
ROI mosaic x1.5,80,3112,,1.0
thumbnail 48px,30,674,,
thumbnail 48px,60,684,,
thumbnail 48px,80,717,,
thumbnail 64px,30,711,,
thumbnail 64px,60,723,,
thumbnail 64px,80,776,,
thumbnail 96px,30,804,,
thumbnail 96px,60,836,,
thumbnail 96px,80,932,,
thumbnail 128px,30,938,,
thumbnail 128px,60,977,,
thumbnail 128px,80,1193,,
whole tile,30,18189,34.46572031512315,
whole tile,40,24795,35.21476292080082,
whole tile,50,33646,35.8136951782976,
whole tile,60,35378,36.200738905721664,
whole tile,80,90204,44.64386335986695,
ROI mosaic x1.5,60,3106,,2.0
ROI mosaic x1.5,80,4294,,2.0
thumbnail 48px,30,692,,
thumbnail 48px,60,763,,
thumbnail 48px,80,898,,
thumbnail 64px,30,766,,
thumbnail 64px,60,927,,
thumbnail 64px,80,1251,,
thumbnail 96px,30,1074,,
thumbnail 96px,60,1624,,
thumbnail 96px,80,2472,,
thumbnail 128px,30,1734,,
thumbnail 128px,60,2825,,
thumbnail 128px,80,4405,,
whole tile,30,105482,23.568242091700682,
whole tile,40,123899,24.295136007371884,
whole tile,50,148390,25.53487002557819,
whole tile,60,157729,26.290429737781565,
whole tile,80,262137,34.09696579796747,
ROI mosaic x1.5,60,1248,,1.0
ROI mosaic x1.5,80,1550,,1.0
thumbnail 48px,30,753,,
thumbnail 48px,60,893,,
thumbnail 48px,80,1096,,
thumbnail 64px,30,890,,
thumbnail 64px,60,1141,,
thumbnail 64px,80,1561,,
thumbnail 96px,30,1364,,
thumbnail 96px,60,2116,,
thumbnail 96px,80,3257,,
thumbnail 128px,30,2259,,
thumbnail 128px,60,3747,,
thumbnail 128px,80,5906,,
whole tile,30,71013,31.36662100352404,
whole tile,40,82100,32.45790942958231,
whole tile,50,94583,33.58206083823539,
whole tile,60,102686,34.456184049003284,
whole tile,80,157048,39.9590267285166,
ROI mosaic x1.5,60,12893,,1.0
ROI mosaic x1.5,80,18183,,1.0
thumbnail 48px,30,688,,
thumbnail 48px,60,741,,
thumbnail 48px,80,823,,
thumbnail 64px,30,739,,
thumbnail 64px,60,826,,
thumbnail 64px,80,977,,
thumbnail 96px,30,869,,
thumbnail 96px,60,1101,,
thumbnail 96px,80,1559,,
thumbnail 128px,30,1095,,
thumbnail 128px,60,1638,,
thumbnail 128px,80,2708,,
whole tile,30,81393,25.38282491225384,
whole tile,40,97430,26.0588645890508,
whole tile,50,117138,27.180865454104406,
whole tile,60,123919,27.850217509322363,
whole tile,80,215767,35.97386930945374,
ROI mosaic x1.5,60,7392,,1.0
ROI mosaic x1.5,80,10892,,1.0
thumbnail 48px,30,666,,
thumbnail 48px,60,668,,
thumbnail 48px,80,687,,
thumbnail 64px,30,695,,
thumbnail 64px,60,701,,
thumbnail 64px,80,740,,
thumbnail 96px,30,781,,
thumbnail 96px,60,836,,
thumbnail 96px,80,1106,,
thumbnail 128px,30,913,,
thumbnail 128px,60,1112,,
thumbnail 128px,80,1681,,
whole tile,30,19224,37.30953224653634,
whole tile,40,24620,38.7555539827245,
whole tile,50,30799,39.56717140990701,
whole tile,60,36505,40.1271927529573,
whole tile,80,68702,44.138595871042774,
ROI mosaic x1.5,60,676,,1.0
ROI mosaic x1.5,80,697,,1.0
thumbnail 48px,30,663,,
thumbnail 48px,60,664,,
thumbnail 48px,80,666,,
thumbnail 64px,30,691,,
thumbnail 64px,60,692,,
thumbnail 64px,80,698,,
thumbnail 96px,30,771,,
thumbnail 96px,60,776,,
thumbnail 96px,80,780,,
thumbnail 128px,30,883,,
thumbnail 128px,60,895,,
thumbnail 128px,80,903,,
whole tile,30,9977,39.529463352232064,
whole tile,40,10430,41.030827818633426,
whole tile,50,10116,45.15646016854263,
whole tile,60,11268,45.96831874162109,
whole tile,80,30933,52.42654602768596,
ROI mosaic x1.5,60,1351,,2.0
ROI mosaic x1.5,80,1415,,2.0
thumbnail 48px,30,664,,
thumbnail 48px,60,676,,
thumbnail 48px,80,691,,
thumbnail 64px,30,693,,
thumbnail 64px,60,706,,
thumbnail 64px,80,736,,
thumbnail 96px,30,776,,
thumbnail 96px,60,791,,
thumbnail 96px,80,845,,
thumbnail 128px,30,891,,
thumbnail 128px,60,913,,
thumbnail 128px,80,1018,,
whole tile,30,15385,38.42652568282935,
whole tile,40,21143,39.88205990222908,
whole tile,50,27790,40.590403987125555,
whole tile,60,29035,41.42352027942911,
whole tile,80,60099,48.999491929319596,
ROI mosaic x1.5,60,2778,,4.0
ROI mosaic x1.5,80,2934,,4.0
thumbnail 48px,30,670,,
thumbnail 48px,60,682,,
thumbnail 48px,80,698,,
thumbnail 64px,30,705,,
thumbnail 64px,60,719,,
thumbnail 64px,80,734,,
thumbnail 96px,30,793,,
thumbnail 96px,60,820,,
thumbnail 96px,80,868,,
thumbnail 128px,30,915,,
thumbnail 128px,60,943,,
thumbnail 128px,80,1018,,
whole tile,30,10719,43.677753493272675,
whole tile,40,10752,43.15686278004077,
whole tile,50,11080,45.57640663317499,
whole tile,60,11957,43.78722822581673,
whole tile,80,24502,51.46829062126671,
ROI mosaic x1.5,60,2725,,3.0
ROI mosaic x1.5,80,3194,,3.0
thumbnail 48px,30,668,,
thumbnail 48px,60,694,,
thumbnail 48px,80,762,,
thumbnail 64px,30,704,,
thumbnail 64px,60,757,,
thumbnail 64px,80,931,,
thumbnail 96px,30,804,,
thumbnail 96px,60,1070,,
thumbnail 96px,80,1650,,
thumbnail 128px,30,1087,,
thumbnail 128px,60,1821,,
thumbnail 128px,80,2904,,
whole tile,30,38054,36.821798747986264,
whole tile,40,43984,37.8957989656968,
whole tile,50,51128,39.1302449033764,
whole tile,60,54178,40.385710429513786,
whole tile,80,86346,46.48859341748552,
ROI mosaic x1.5,60,659,,1.0
ROI mosaic x1.5,80,675,,1.0
thumbnail 48px,30,720,,
thumbnail 48px,60,768,,
thumbnail 48px,80,852,,
thumbnail 64px,30,786,,
thumbnail 64px,60,873,,
thumbnail 64px,80,988,,
thumbnail 96px,30,924,,
thumbnail 96px,60,1036,,
thumbnail 96px,80,1240,,
thumbnail 128px,30,1103,,
thumbnail 128px,60,1318,,
thumbnail 128px,80,1672,,
whole tile,30,17245,38.292762983074425,
whole tile,40,22826,39.0463213490641,
whole tile,50,29086,40.59526705236918,
whole tile,60,31495,41.31933964695375,
whole tile,80,59205,46.91093197782381,
ROI mosaic x1.5,60,2352,,2.0
ROI mosaic x1.5,80,2957,,2.0
thumbnail 48px,30,680,,
thumbnail 48px,60,731,,
thumbnail 48px,80,840,,
thumbnail 64px,30,720,,
thumbnail 64px,60,859,,
thumbnail 64px,80,1095,,
thumbnail 96px,30,938,,
thumbnail 96px,60,1394,,
thumbnail 96px,80,2228,,
thumbnail 128px,30,1438,,
thumbnail 128px,60,2693,,
thumbnail 128px,80,4375,,
whole tile,30,62747,33.71090354953739,
whole tile,40,70965,34.861537614517566,
whole tile,50,81218,36.20448430039768,
whole tile,60,86803,36.95272791756174,
whole tile,80,132413,43.7734222753718,
ROI mosaic x1.5,60,866,,1.0
ROI mosaic x1.5,80,966,,1.0
thumbnail 48px,30,674,,
thumbnail 48px,60,694,,
thumbnail 48px,80,725,,
thumbnail 64px,30,704,,
